reference_date,target,age,horizon,target_end_date,location,output_type,output_type_id,value
2024-02-17,wk inc covid hosp,0-130,0,2024-02-10,CA,quantile,0.550,203.540542
2024-02-17,wk inc covid hosp,0-130,0,2024-02-10,CA,quantile,0.600,216.983167
2024-02-17,wk inc covid hosp,0-130,0,2024-02-10,CA,quantile,0.650,232.106500
2024-02-17,wk inc covid hosp,0-130,0,2024-02-10,CA,quantile,0.700,258.948875
2024-02-17,wk inc covid hosp,0-130,0,2024-02-10,CA,quantile,0.750,286.665083
2024-02-17,wk inc covid hosp,0-130,0,2024-02-10,CA,quantile,0.800,322.019667
2024-02-17,wk inc covid hosp,0-130,0,2024-02-10,CA,quantile,0.850,356.763500
2024-02-17,wk inc covid hosp,0-130,0,2024-02-10,CA,quantile,0.900,428.206750
2024-02-17,wk inc covid hosp,0-130,0,2024-02-10,CA,quantile,0.950,513.357875
2024-02-17,wk inc covid hosp,0-130,0,2024-02-10,CA,quantile,0.975,571.952500
2024-02-17,wk inc covid hosp,0-130,0,2024-02-10,CA,quantile,0.990,719.169792
2024-02-17,wk inc covid hosp,<1,1,2024-02-17,CA,quantile,0.010,8.503833
2024-02-17,wk inc covid hosp,<1,1,2024-02-17,CA,quantile,0.025,10.145500
2024-02-17,wk inc covid hosp,<1,1,2024-02-17,CA,quantile,0.050,13.248250
2024-02-17,wk inc covid hosp,<1,1,2024-02-17,CA,quantile,0.100,17.500167
2024-02-17,wk inc covid hosp,<1,1,2024-02-17,CA,quantile,0.150,20.652167
2024-02-17,wk inc covid hosp,<1,1,2024-02-17,CA,quantile,0.200,24.345917
2024-02-17,wk inc covid hosp,<1,1,2024-02-17,CA,quantile,0.250,28.515750
2024-02-17,wk inc covid hosp,<1,1,2024-02-17,CA,quantile,0.300,32.127417
2024-02-17,wk inc covid hosp,<1,1,2024-02-17,CA,quantile,0.350,35.903250
2024-02-17,wk inc covid hosp,<1,1,2024-02-17,CA,quantile,0.400,39.679083
2024-02-17,wk inc covid hosp,<1,1,2024-02-17,CA,quantile,0.450,43.668333
2024-02-17,wk inc covid hosp,<1,1,2024-02-17,CA,quantile,0.500,48.609750
2024-02-17,wk inc covid hosp,<1,1,2024-02-17,CA,quantile,0.550,52.024417
2024-02-17,wk inc covid hosp,<1,1,2024-02-17,CA,quantile,0.600,56.259917
2024-02-17,wk inc covid hosp,<1,1,2024-02-17,CA,quantile,0.650,62.252000
2024-02-17,wk inc covid hosp,<1,1,2024-02-17,CA,quantile,0.700,70.345417
2024-02-17,wk inc covid hosp,<1,1,2024-02-17,CA,quantile,0.750,80.293917
2024-02-17,wk inc covid hosp,<1,1,2024-02-17,CA,quantile,0.800,99.353667
2024-02-17,wk inc covid hosp,<1,1,2024-02-17,CA,quantile,0.850,119.332750
2024-02-17,wk inc covid hosp,<1,1,2024-02-17,CA,quantile,0.900,140.067000
2024-02-17,wk inc covid hosp,<1,1,2024-02-17,CA,quantile,0.950,186.066500
2024-02-17,wk inc covid hosp,<1,1,2024-02-17,CA,quantile,0.975,232.230167
2024-02-17,wk inc covid hosp,<1,1,2024-02-17,CA,quantile,0.990,312.655417
2024-02-17,wk inc covid hosp,1-4,1,2024-02-17,CA,quantile,0.010,6.339500
2024-02-17,wk inc covid hosp,1-4,1,2024-02-17,CA,quantile,0.025,7.688000
2024-02-17,wk inc covid hosp,1-4,1,2024-02-17,CA,quantile,0.050,10.199000
2024-02-17,wk inc covid hosp,1-4,1,2024-02-17,CA,quantile,0.100,13.543125
2024-02-17,wk inc covid hosp,1-4,1,2024-02-17,CA,quantile,0.150,15.755750
2024-02-17,wk inc covid hosp,1-4,1,2024-02-17,CA,quantile,0.200,19.460250
2024-02-17,wk inc covid hosp,1-4,1,2024-02-17,CA,quantile,0.250,21.932500
2024-02-17,wk inc covid hosp,1-4,1,2024-02-17,CA,quantile,0.300,24.970500
2024-02-17,wk inc covid hosp,1-4,1,2024-02-17,CA,quantile,0.350,28.113125
2024-02-17,wk inc covid hosp,1-4,1,2024-02-17,CA,quantile,0.400,31.155000
2024-02-17,wk inc covid hosp,1-4,1,2024-02-17,CA,quantile,0.450,35.545375
2024-02-17,wk inc covid hosp,1-4,1,2024-02-17,CA,quantile,0.500,38.130000
2024-02-17,wk inc covid hosp,1-4,1,2024-02-17,CA,quantile,0.550,42.125125
2024-02-17,wk inc covid hosp,1-4,1,2024-02-17,CA,quantile,0.600,45.996250
2024-02-17,wk inc covid hosp,1-4,1,2024-02-17,CA,quantile,0.650,49.995250
2024-02-17,wk inc covid hosp,1-4,1,2024-02-17,CA,quantile,0.700,55.912375
2024-02-17,wk inc covid hosp,1-4,1,2024-02-17,CA,quantile,0.750,61.996125
2024-02-17,wk inc covid hosp,1-4,1,2024-02-17,CA,quantile,0.800,80.080750
2024-02-17,wk inc covid hosp,1-4,1,2024-02-17,CA,quantile,0.850,91.798750
2024-02-17,wk inc covid hosp,1-4,1,2024-02-17,CA,quantile,0.900,115.137875
2024-02-17,wk inc covid hosp,1-4,1,2024-02-17,CA,quantile,0.950,147.478625
2024-02-17,wk inc covid hosp,1-4,1,2024-02-17,CA,quantile,0.975,197.563000
2024-02-17,wk inc covid hosp,1-4,1,2024-02-17,CA,quantile,0.990,266.375250
2024-02-17,wk inc covid hosp,5-64,1,2024-02-17,CA,quantile,0.010,16.026500
2024-02-17,wk inc covid hosp,5-64,1,2024-02-17,CA,quantile,0.025,17.547000
2024-02-17,wk inc covid hosp,5-64,1,2024-02-17,CA,quantile,0.050,23.765000
2024-02-17,wk inc covid hosp,5-64,1,2024-02-17,CA,quantile,0.100,30.797500
2024-02-17,wk inc covid hosp,5-64,1,2024-02-17,CA,quantile,0.150,35.662000
2024-02-17,wk inc covid hosp,5-64,1,2024-02-17,CA,quantile,0.200,43.280500
2024-02-17,wk inc covid hosp,5-64,1,2024-02-17,CA,quantile,0.250,50.210000
2024-02-17,wk inc covid hosp,5-64,1,2024-02-17,CA,quantile,0.300,56.818000
2024-02-17,wk inc covid hosp,5-64,1,2024-02-17,CA,quantile,0.350,62.616000
2024-02-17,wk inc covid hosp,5-64,1,2024-02-17,CA,quantile,0.400,68.696500
2024-02-17,wk inc covid hosp,5-64,1,2024-02-17,CA,quantile,0.450,78.337500
2024-02-17,wk inc covid hosp,5-64,1,2024-02-17,CA,quantile,0.500,86.481000
2024-02-17,wk inc covid hosp,5-64,1,2024-02-17,CA,quantile,0.550,92.289000
2024-02-17,wk inc covid hosp,5-64,1,2024-02-17,CA,quantile,0.600,99.942500
2024-02-17,wk inc covid hosp,5-64,1,2024-02-17,CA,quantile,0.650,109.206000
2024-02-17,wk inc covid hosp,5-64,1,2024-02-17,CA,quantile,0.700,124.613000
2024-02-17,wk inc covid hosp,5-64,1,2024-02-17,CA,quantile,0.750,143.091500
2024-02-17,wk inc covid hosp,5-64,1,2024-02-17,CA,quantile,0.800,166.714000
2024-02-17,wk inc covid hosp,5-64,1,2024-02-17,CA,quantile,0.850,202.064500
2024-02-17,wk inc covid hosp,5-64,1,2024-02-17,CA,quantile,0.900,257.030000
2024-02-17,wk inc covid hosp,5-64,1,2024-02-17,CA,quantile,0.950,307.822500
2024-02-17,wk inc covid hosp,5-64,1,2024-02-17,CA,quantile,0.975,472.251000
2024-02-17,wk inc covid hosp,5-64,1,2024-02-17,CA,quantile,0.990,600.793000
2024-02-17,wk inc covid hosp,65+,1,2024-02-17,CA,quantile,0.010,4.150500
2024-02-17,wk inc covid hosp,65+,1,2024-02-17,CA,quantile,0.025,5.031000
2024-02-17,wk inc covid hosp,65+,1,2024-02-17,CA,quantile,0.050,6.597000
2024-02-17,wk inc covid hosp,65+,1,2024-02-17,CA,quantile,0.100,8.776500
2024-02-17,wk inc covid hosp,65+,1,2024-02-17,CA,quantile,0.150,11.077500
2024-02-17,wk inc covid hosp,65+,1,2024-02-17,CA,quantile,0.200,12.603000
2024-02-17,wk inc covid hosp,65+,1,2024-02-17,CA,quantile,0.250,14.671500
2024-02-17,wk inc covid hosp,65+,1,2024-02-17,CA,quantile,0.300,16.449000
2024-02-17,wk inc covid hosp,65+,1,2024-02-17,CA,quantile,0.350,17.853000
2024-02-17,wk inc covid hosp,65+,1,2024-02-17,CA,quantile,0.400,19.969500
2024-02-17,wk inc covid hosp,65+,1,2024-02-17,CA,quantile,0.450,23.457000
2024-02-17,wk inc covid hosp,65+,1,2024-02-17,CA,quantile,0.500,25.182000
2024-02-17,wk inc covid hosp,65+,1,2024-02-17,CA,quantile,0.550,27.711000
2024-02-17,wk inc covid hosp,65+,1,2024-02-17,CA,quantile,0.600,30.270000
2024-02-17,wk inc covid hosp,65+,1,2024-02-17,CA,quantile,0.650,32.701500
2024-02-17,wk inc covid hosp,65+,1,2024-02-17,CA,quantile,0.700,37.015500
2024-02-17,wk inc covid hosp,65+,1,2024-02-17,CA,quantile,0.750,41.836500
2024-02-17,wk inc covid hosp,65+,1,2024-02-17,CA,quantile,0.800,51.669000
2024-02-17,wk inc covid hosp,65+,1,2024-02-17,CA,quantile,0.850,61.992000
2024-02-17,wk inc covid hosp,65+,1,2024-02-17,CA,quantile,0.900,70.935000
2024-02-17,wk inc covid hosp,65+,1,2024-02-17,CA,quantile,0.950,100.278000
2024-02-17,wk inc covid hosp,65+,1,2024-02-17,CA,quantile,0.975,115.947000
2024-02-17,wk inc covid hosp,65+,1,2024-02-17,CA,quantile,0.990,142.257000
2024-02-17,wk inc covid hosp,0-130,1,2024-02-17,CA,quantile,0.010,35.348125
2024-02-17,wk inc covid hosp,0-130,1,2024-02-17,CA,quantile,0.025,39.509667
2024-02-17,wk inc covid hosp,0-130,1,2024-02-17,CA,quantile,0.050,54.574333
2024-02-17,wk inc covid hosp,0-130,1,2024-02-17,CA,quantile,0.100,71.436083
2024-02-17,wk inc covid hosp,0-130,1,2024-02-17,CA,quantile,0.150,83.946167
2024-02-17,wk inc covid hosp,0-130,1,2024-02-17,CA,quantile,0.200,102.324875
2024-02-17,wk inc covid hosp,0-130,1,2024-02-17,CA,quantile,0.250,116.754917
2024-02-17,wk inc covid hosp,0-130,1,2024-02-17,CA,quantile,0.300,128.765250
2024-02-17,wk inc covid hosp,0-130,1,2024-02-17,CA,quantile,0.350,145.263958
2024-02-17,wk inc covid hosp,0-130,1,2024-02-17,CA,quantile,0.400,161.197792
2024-02-17,wk inc covid hosp,0-130,1,2024-02-17,CA,quantile,0.450,180.320625
2024-02-17,wk inc covid hosp,0-130,1,2024-02-17,CA,quantile,0.500,198.540458
2024-02-17,wk inc covid hosp,0-130,1,2024-02-17,CA,quantile,0.550,215.513500
2024-02-17,wk inc covid hosp,0-130,1,2024-02-17,CA,quantile,0.600,229.854542
2024-02-17,wk inc covid hosp,0-130,1,2024-02-17,CA,quantile,0.650,258.815708
2024-02-17,wk inc covid hosp,0-130,1,2024-02-17,CA,quantile,0.700,288.301167
2024-02-17,wk inc covid hosp,0-130,1,2024-02-17,CA,quantile,0.750,324.306750
2024-02-17,wk inc covid hosp,0-130,1,2024-02-17,CA,quantile,0.800,403.800958
2024-02-17,wk inc covid hosp,0-130,1,2024-02-17,CA,quantile,0.850,474.456292
2024-02-17,wk inc covid hosp,0-130,1,2024-02-17,CA,quantile,0.900,579.131292
2024-02-17,wk inc covid hosp,0-130,1,2024-02-17,CA,quantile,0.950,748.019917
2024-02-17,wk inc covid hosp,0-130,1,2024-02-17,CA,quantile,0.975,1053.036833
2024-02-17,wk inc covid hosp,0-130,1,2024-02-17,CA,quantile,0.990,1334.943333
2024-02-17,wk inc covid hosp,<1,2,2024-02-24,CA,quantile,0.010,6.320417
2024-02-17,wk inc covid hosp,<1,2,2024-02-24,CA,quantile,0.025,7.650167
2024-02-17,wk inc covid hosp,<1,2,2024-02-24,CA,quantile,0.050,9.636583
2024-02-17,wk inc covid hosp,<1,2,2024-02-24,CA,quantile,0.100,15.136167
2024-02-17,wk inc covid hosp,<1,2,2024-02-24,CA,quantile,0.150,17.565833
2024-02-17,wk inc covid hosp,<1,2,2024-02-24,CA,quantile,0.200,22.474417
2024-02-17,wk inc covid hosp,<1,2,2024-02-24,CA,quantile,0.250,26.841250
2024-02-17,wk inc covid hosp,<1,2,2024-02-24,CA,quantile,0.300,30.929000
2024-02-17,wk inc covid hosp,<1,2,2024-02-24,CA,quantile,0.350,35.246583
2024-02-17,wk inc covid hosp,<1,2,2024-02-24,CA,quantile,0.400,39.908917
2024-02-17,wk inc covid hosp,<1,2,2024-02-24,CA,quantile,0.450,45.720417
2024-02-17,wk inc covid hosp,<1,2,2024-02-24,CA,quantile,0.500,51.843833
2024-02-17,wk inc covid hosp,<1,2,2024-02-24,CA,quantile,0.550,56.539000
2024-02-17,wk inc covid hosp,<1,2,2024-02-24,CA,quantile,0.600,64.813000
2024-02-17,wk inc covid hosp,<1,2,2024-02-24,CA,quantile,0.650,69.967833
2024-02-17,wk inc covid hosp,<1,2,2024-02-24,CA,quantile,0.700,81.344583
2024-02-17,wk inc covid hosp,<1,2,2024-02-24,CA,quantile,0.750,100.831167
2024-02-17,wk inc covid hosp,<1,2,2024-02-24,CA,quantile,0.800,121.746000
2024-02-17,wk inc covid hosp,<1,2,2024-02-24,CA,quantile,0.850,164.478583
2024-02-17,wk inc covid hosp,<1,2,2024-02-24,CA,quantile,0.900,203.533833
2024-02-17,wk inc covid hosp,<1,2,2024-02-24,CA,quantile,0.950,295.976083
2024-02-17,wk inc covid hosp,<1,2,2024-02-24,CA,quantile,0.975,433.203000
2024-02-17,wk inc covid hosp,<1,2,2024-02-24,CA,quantile,0.990,669.012000
2024-02-17,wk inc covid hosp,1-4,2,2024-02-24,CA,quantile,0.010,5.157625
2024-02-17,wk inc covid hosp,1-4,2,2024-02-24,CA,quantile,0.025,5.990750
2024-02-17,wk inc covid hosp,1-4,2,2024-02-24,CA,quantile,0.050,7.939875
2024-02-17,wk inc covid hosp,1-4,2,2024-02-24,CA,quantile,0.100,11.752875
2024-02-17,wk inc covid hosp,1-4,2,2024-02-24,CA,quantile,0.150,13.705875
2024-02-17,wk inc covid hosp,1-4,2,2024-02-24,CA,quantile,0.200,17.557625
2024-02-17,wk inc covid hosp,1-4,2,2024-02-24,CA,quantile,0.250,21.130375
2024-02-17,wk inc covid hosp,1-4,2,2024-02-24,CA,quantile,0.300,24.676000
2024-02-17,wk inc covid hosp,1-4,2,2024-02-24,CA,quantile,0.350,28.008500
2024-02-17,wk inc covid hosp,1-4,2,2024-02-24,CA,quantile,0.400,31.674250
2024-02-17,wk inc covid hosp,1-4,2,2024-02-24,CA,quantile,0.450,36.595500
2024-02-17,wk inc covid hosp,1-4,2,2024-02-24,CA,quantile,0.500,41.063375
2024-02-17,wk inc covid hosp,1-4,2,2024-02-24,CA,quantile,0.550,46.976625
2024-02-17,wk inc covid hosp,1-4,2,2024-02-24,CA,quantile,0.600,50.975625
2024-02-17,wk inc covid hosp,1-4,2,2024-02-24,CA,quantile,0.650,55.927875
2024-02-17,wk inc covid hosp,1-4,2,2024-02-24,CA,quantile,0.700,64.638875
2024-02-17,wk inc covid hosp,1-4,2,2024-02-24,CA,quantile,0.750,79.611875
2024-02-17,wk inc covid hosp,1-4,2,2024-02-24,CA,quantile,0.800,96.390625
2024-02-17,wk inc covid hosp,1-4,2,2024-02-24,CA,quantile,0.850,132.920250
2024-02-17,wk inc covid hosp,1-4,2,2024-02-24,CA,quantile,0.900,161.099250
2024-02-17,wk inc covid hosp,1-4,2,2024-02-24,CA,quantile,0.950,223.854875
2024-02-17,wk inc covid hosp,1-4,2,2024-02-24,CA,quantile,0.975,364.870000
2024-02-17,wk inc covid hosp,1-4,2,2024-02-24,CA,quantile,0.990,534.300500
2024-02-17,wk inc covid hosp,5-64,2,2024-02-24,CA,quantile,0.010,11.528000
2024-02-17,wk inc covid hosp,5-64,2,2024-02-24,CA,quantile,0.025,13.735000
2024-02-17,wk inc covid hosp,5-64,2,2024-02-24,CA,quantile,0.050,16.890000
2024-02-17,wk inc covid hosp,5-64,2,2024-02-24,CA,quantile,0.100,24.754000
2024-02-17,wk inc covid hosp,5-64,2,2024-02-24,CA,quantile,0.150,30.697000
2024-02-17,wk inc covid hosp,5-64,2,2024-02-24,CA,quantile,0.200,39.013500
2024-02-17,wk inc covid hosp,5-64,2,2024-02-24,CA,quantile,0.250,46.839000
2024-02-17,wk inc covid hosp,5-64,2,2024-02-24,CA,quantile,0.300,55.440500
2024-02-17,wk inc covid hosp,5-64,2,2024-02-24,CA,quantile,0.350,60.742000
2024-02-17,wk inc covid hosp,5-64,2,2024-02-24,CA,quantile,0.400,69.867500
2024-02-17,wk inc covid hosp,5-64,2,2024-02-24,CA,quantile,0.450,81.724500
2024-02-17,wk inc covid hosp,5-64,2,2024-02-24,CA,quantile,0.500,90.448500
2024-02-17,wk inc covid hosp,5-64,2,2024-02-24,CA,quantile,0.550,101.335500
2024-02-17,wk inc covid hosp,5-64,2,2024-02-24,CA,quantile,0.600,112.243500
2024-02-17,wk inc covid hosp,5-64,2,2024-02-24,CA,quantile,0.650,125.137000
2024-02-17,wk inc covid hosp,5-64,2,2024-02-24,CA,quantile,0.700,145.440000
2024-02-17,wk inc covid hosp,5-64,2,2024-02-24,CA,quantile,0.750,178.977500
2024-02-17,wk inc covid hosp,5-64,2,2024-02-24,CA,quantile,0.800,217.155000
2024-02-17,wk inc covid hosp,5-64,2,2024-02-24,CA,quantile,0.850,284.491000
2024-02-17,wk inc covid hosp,5-64,2,2024-02-24,CA,quantile,0.900,374.613000
2024-02-17,wk inc covid hosp,5-64,2,2024-02-24,CA,quantile,0.950,479.041000
2024-02-17,wk inc covid hosp,5-64,2,2024-02-24,CA,quantile,0.975,788.188000
2024-02-17,wk inc covid hosp,5-64,2,2024-02-24,CA,quantile,0.990,1179.044500
2024-02-17,wk inc covid hosp,65+,2,2024-02-24,CA,quantile,0.010,3.261000
2024-02-17,wk inc covid hosp,65+,2,2024-02-24,CA,quantile,0.025,3.657000
2024-02-17,wk inc covid hosp,65+,2,2024-02-24,CA,quantile,0.050,4.632000
2024-02-17,wk inc covid hosp,65+,2,2024-02-24,CA,quantile,0.100,6.919500
2024-02-17,wk inc covid hosp,65+,2,2024-02-24,CA,quantile,0.150,9.744000
2024-02-17,wk inc covid hosp,65+,2,2024-02-24,CA,quantile,0.200,11.803500
